No.;Time;;No.;Time;Time 2;;Delay;Total Delay;;Delay 1;Delay 2;;Jitter ;Total Jitter
3836;333.368.247;;3836;333,368247;333,368432;;0,000185;;;-0,000575;0,000724;;0,001299;
3837;333.368.432;;3837;333,368432;333,369192;;0,00076;;;0,000724;-0,000014;;-0,000738;
3838;333.369.192;;3838;333,369192;333,369228;;3,60E-05;;;-0,000014;-0,000659;;-0,000645;
3839;333.369.228;;3839;333,369228;333,369278;;5,00E-05;;;-0,000659;-0,04396;;-0,043301;
3840;333.369.278;;3840;333,369278;333,369987;;0,000709;;;-0,04396;0,044285;;0,088245;
3841;333.369.987;;3841;333,369987;333,414656;;0,044669;;;0,044285;-0,002;;-0,046285;
3842;333.414.656;;3842;333,414656;333,41504;;0,000384;;;-0,002;0,002111;;0,004111;
3843;333.415.040;;3843;333,41504;333,417424;;0,002384;;;0,002111;-0,034772;;-0,036883;
3844;333.417.424;;3844;333,417424;333,417697;;0,000273;;;-0,034772;0,033219;;0,067991;
3845;333.417.697;;3845;333,417697;333,452742;;0,035045;;;0,033219;0,000982;;-0,032237;
3846;333.452.742;;3846;333,452742;333,454568;;0,001826;;;0,000982;-0,006933;;-0,007915;
3847;333.454.568;;3847;333,454568;333,455412;;0,000844;;;-0,006933;0,007566;;0,014499;
3848;333.455.412;;3848;333,455412;333,463189;;0,007777;;;0,007566;-0,054943;;-0,062509;
3849;333.463.189;;3849;333,463189;333,4634;;0,000211;;;-0,054943;0,05513;;0,110073;
3850;333.463.400;;3850;333,4634;333,518554;;0,055154;;;0,05513;-0,0001;;-0,05523;
3851;333.518.554;;3851;333,518554;333,518578;;2,40E-05;;;-0,0001;-0,000206;;-0,000106;
3852;333.518.578;;3852;333,518578;333,518702;;0,000124;;;-0,000206;-0,000028;;0,000178;
3853;333.518.702;;3853;333,518702;333,519032;;0,00033;;;-0,000028;-0,0496;;-0,049572;
3854;333.519.032;;3854;333,519032;333,51939;;0,000358;;;-0,0496;0,04994;;0,09954;
3855;333.519.390;;3855;333,51939;333,569348;;0,049958;;;0,04994;-0,001798;;-0,051738;
3856;333.569.348;;3856;333,569348;333,569366;;1,80E-05;;;-0,001798;0,000384;;0,002182;
3857;333.569.366;;3857;333,569366;333,571182;;0,001816;;;0,000384;0,001296;;0,000912;
3858;333.571.182;;3858;333,571182;333,572614;;0,001432;;;0,001296;-0,000144;;-0,00144;
3859;333.572.614;;3859;333,572614;333,57275;;0,000136;;;-0,000144;0,00017;;0,000314;
3860;333.572.750;;3860;333,57275;333,57303;;0,00028;;;0,00017;0,000054;;-0,000116;
3861;333.573.030;;3861;333,57303;333,57314;;0,00011;;;0,000054;-0,00025;;-0,000304;
3862;333.573.140;;3862;333,57314;333,573196;;5,60E-05;;;-0,00025;-0,008271;;-0,008021;
3863;333.573.196;;3863;333,573196;333,573502;;0,000306;;;-0,008271;-0,03136;;-0,023089;
3864;333.573.502;;3864;333,573502;333,582079;;0,008577;;;-0,03136;0,035561;;0,066921;
3865;333.582.079;;3865;333,582079;333,622016;;0,039937;;;0,035561;0,004157;;-0,031404;
3866;333.622.016;;3866;333,622016;333,626392;;0,004376;;;0,004157;-3E-06;;-0,00416;
3867;333.626.392;;3867;333,626392;333,626611;;0,000219;;;-3E-06;0,000096;;0,000099;
3868;333.626.611;;3868;333,626611;333,626833;;0,000222;;;0,000096;-0,000036;;-0,000132;
3869;333.626.833;;3869;333,626833;333,626959;;0,000126;;;-0,000036;0,000039;;0,000075;
3870;333.626.959;;3870;333,626959;333,627121;;0,000162;;;0,000039;-0,001364;;-0,001403;
3871;333.627.121;;3871;333,627121;333,627244;;0,000123;;;-0,001364;0,001412;;0,002776;
3872;333.627.244;;3872;333,627244;333,628731;;0,001487;;;0,001412;-0,001355;;-0,002767;
3873;333.628.731;;3873;333,628731;333,628806;;7,50E-05;;;-0,001355;0,001418;;0,002773;
3874;333.628.806;;3874;333,628806;333,630236;;0,00143;;;0,001418;-0,000149;;-0,001567;
3875;333.630.236;;3875;333,630236;333,630248;;1,20E-05;;;-0,000149;-0,000682;;-0,000533;
3876;333.630.248;;3876;333,630248;333,630409;;0,000161;;;-0,000682;-0,00139;;-0,000708;
3877;333.630.409;;3877;333,630409;333,631252;;0,000843;;;-0,00139;0,002201;;0,003591;
3878;333.631.252;;3878;333,631252;333,633485;;0,002233;;;0,002201;0,000023;;-0,002178;
3879;333.633.485;;3879;333,633485;333,633517;;3,20E-05;;;0,000023;0;;-0,000023;
3880;333.633.517;;3880;333,633517;333,633526;;9,00E-06;;;0;-0,000014;;-0,000014;
3881;333.633.526;;3881;333,633526;333,633535;;9,00E-06;;;-0,000014;-0,000131;;-0,000117;
3882;333.633.535;;3882;333,633535;333,633558;;2,30E-05;;;-0,000131;0,000046;;0,000177;
3883;333.633.558;;3883;333,633558;333,633712;;0,000154;;;0,000046;-0,000387;;-0,000433;
3884;333.633.712;;3884;333,633712;333,63382;;0,000108;;;-0,000387;-0,005537;;-0,00515;
3885;333.633.820;;3885;333,63382;333,634315;;0,000495;;;-0,005537;0,006012;;0,011549;
3886;333.634.315;;3886;333,634315;333,640347;;0,006032;;;0,006012;-0,000224;;-0,006236;
3887;333.640.347;;3887;333,640347;333,640367;;2,00E-05;;;-0,000224;-0,000466;;-0,000242;
3888;333.640.367;;3888;333,640367;333,640611;;0,000244;;;-0,000466;0,00065;;0,001116;
3889;333.640.611;;3889;333,640611;333,641321;;0,00071;;;0,00065;0,000021;;-0,000629;
3890;333.641.321;;3890;333,641321;333,641381;;6,00E-05;;;0,000021;0;;-0,000021;
3891;333.641.381;;3891;333,641381;333,64142;;3,90E-05;;;0;-0,000023;;-0,000023;
3892;333.641.420;;3892;333,64142;333,641459;;3,90E-05;;;-0,000023;-0,000607;;-0,000584;
3893;333.641.459;;3893;333,641459;333,641521;;6,20E-05;;;-0,000607;0,000631;;0,001238;
3894;333.641.521;;3894;333,641521;333,64219;;0,000669;;;0,000631;-0,000031;;-0,000662;
3895;333.642.190;;3895;333,64219;333,642228;;3,80E-05;;;-0,000031;-0,000836;;-0,000805;
3896;333.642.228;;3896;333,642228;333,642297;;6,90E-05;;;-0,000836;-8,7E-05;;0,000749;
3897;333.642.297;;3897;333,642297;333,643202;;0,000905;;;-8,7E-05;0,000949;;0,001036;
3898;333.643.202;;3898;333,643202;333,644194;;0,000992;;;0,000949;-0,00003;;-0,000979;
3899;333.644.194;;3899;333,644194;333,644237;;4,30E-05;;;-0,00003;-0,002807;;-0,002777;
3900;333.644.237;;3900;333,644237;333,64431;;7,30E-05;;;-0,002807;0,002847;;0,005654;
3901;333.644.310;;3901;333,64431;333,64719;;0,00288;;;0,002847;-0,000263;;-0,00311;
3902;333.647.190;;3902;333,64719;333,647223;;3,30E-05;;;-0,000263;-0,000334;;-0,000071;
3903;333.647.223;;3903;333,647223;333,647519;;0,000296;;;-0,000334;-0,001429;;-0,001095;
3904;333.647.519;;3904;333,647519;333,648149;;0,00063;;;-0,001429;0,001885;;0,003314;
3905;333.648.149;;3905;333,648149;333,650208;;0,002059;;;0,001885;-0,002664;;-0,004549;
3906;333.650.208;;3906;333,650208;333,650382;;0,000174;;;-0,002664;0,002805;;0,005469;
3907;333.650.382;;3907;333,650382;333,65322;;0,002838;;;0,002805;-0,000055;;-0,00286;
3908;333.653.220;;3908;333,65322;333,653253;;3,30E-05;;;-0,000055;-0,002891;;-0,002836;
3909;333.653.253;;3909;333,653253;333,653341;;8,80E-05;;;-0,002891;0,002953;;0,005844;
3910;333.653.341;;3910;333,653341;333,65632;;0,002979;;;0,002953;-0,000042;;-0,002995;
3911;333.656.320;;3911;333,65632;333,656346;;2,60E-05;;;-0,000042;0,000052;;0,000094;
3912;333.656.346;;3912;333,656346;333,656414;;6,80E-05;;;0,000052;-0,000386;;-0,000438;
3913;333.656.414;;3913;333,656414;333,65643;;1,60E-05;;;-0,000386;0,000243;;0,000629;
3914;333.656.430;;3914;333,65643;333,656832;;0,000402;;;0,000243;-0,001066;;-0,001309;
3915;333.656.832;;3915;333,656832;333,656991;;0,000159;;;-0,001066;0,001128;;0,002194;
3916;333.656.991;;3916;333,656991;333,658216;;0,001225;;;0,001128;-0,000826;;-0,001954;
3917;333.658.216;;3917;333,658216;333,658313;;9,70E-05;;;-0,000826;-0,002038;;-0,001212;
3918;333.658.313;;3918;333,658313;333,659236;;0,000923;;;-0,002038;0,002904;;0,004942;
3919;333.659.236;;3919;333,659236;333,662197;;0,002961;;;0,002904;-0,000054;;-0,002958;
3920;333.662.197;;3920;333,662197;333,662254;;5,70E-05;;;-0,000054;-0,001753;;-0,001699;
3921;333.662.254;;3921;333,662254;333,662365;;0,000111;;;-0,001753;0,001826;;0,003579;
3922;333.662.365;;3922;333,662365;333,664229;;0,001864;;;0,001826;0,000031;;-0,001795;
3923;333.664.229;;3923;333,664229;333,664267;;3,80E-05;;;0,000031;-0,000008;;-0,000039;
3924;333.664.267;;3924;333,664267;333,664274;;7,00E-06;;;-0,000008;-0,001948;;-0,00194;
3925;333.664.274;;3925;333,664274;333,664289;;1,50E-05;;;-0,001948;0,001879;;0,003827;
3926;333.664.289;;3926;333,664289;333,666252;;0,001963;;;0,001879;-0,000061;;-0,00194;
3927;333.666.252;;3927;333,666252;333,666336;;8,40E-05;;;-0,000061;-0,000701;;-0,00064;
3928;333.666.336;;3928;333,666336;333,666481;;0,000145;;;-0,000701;0,0008;;0,001501;
3929;333.666.481;;3929;333,666481;333,667327;;0,000846;;;0,0008;-0,000005;;-0,000805;
3930;333.667.327;;3930;333,667327;333,667373;;4,60E-05;;;-0,000005;-0,0001;;-0,000095;
3931;333.667.373;;3931;333,667373;333,667424;;5,10E-05;;;-0,0001;-0,000409;;-0,000309;
3932;333.667.424;;3932;333,667424;333,667575;;0,000151;;;-0,000409;0,000499;;0,000908;
3933;333.667.575;;3933;333,667575;333,668135;;0,00056;;;0,000499;0,00003;;-0,000469;
3934;333.668.135;;3934;333,668135;333,668196;;6,10E-05;;;0,00003;0,000023;;-7E-06;
3935;333.668.196;;3935;333,668196;333,668227;;3,10E-05;;;0,000023;-0,000377;;-0,0004;
3936;333.668.227;;3936;333,668227;333,668235;;8,00E-06;;;-0,000377;-0,000782;;-0,000405;
3937;333.668.235;;3937;333,668235;333,66862;;0,000385;;;-0,000782;0,000752;;0,001534;
3938;333.668.620;;3938;333,66862;333,669787;;0,001167;;;0,000752;0,000394;;-0,000358;
3939;333.669.787;;3939;333,669787;333,670202;;0,000415;;;0,000394;-0,000222;;-0,000616;
3940;333.670.202;;3940;333,670202;333,670223;;2,10E-05;;;-0,000222;-0,000504;;-0,000282;
3941;333.670.223;;3941;333,670223;333,670466;;0,000243;;;-0,000504;0,000629;;0,001133;
3942;333.670.466;;3942;333,670466;333,671213;;0,000747;;;0,000629;-0,001718;;-0,002347;
3943;333.671.213;;3943;333,671213;333,671331;;0,000118;;;-0,001718;-0,001199;;0,000519;
3944;333.671.331;;3944;333,671331;333,673167;;0,001836;;;-0,001199;0,003014;;0,004213;
3945;333.673.167;;3945;333,673167;333,676202;;0,003035;;;0,003014;-0,000682;;-0,003696;
3946;333.676.202;;3946;333,676202;333,676223;;2,10E-05;;;-0,000682;-0,000649;;0,000033;
3947;333.676.223;;3947;333,676223;333,676926;;0,000703;;;-0,000649;0,00127;;0,001919;
3948;333.676.926;;3948;333,676926;333,678278;;0,001352;;;0,00127;0,000052;;-0,001218;
3949;333.678.278;;3949;333,678278;333,67836;;8,20E-05;;;0,000052;-0,000328;;-0,00038;
3950;333.678.360;;3950;333,67836;333,67839;;3,00E-05;;;-0,000328;-0,002239;;-0,001911;
3951;333.678.390;;3951;333,67839;333,678748;;0,000358;;;-0,002239;0,002513;;0,004752;
3952;333.678.748;;3952;333,678748;333,681345;;0,002597;;;0,002513;-0,000435;;-0,002948;
3953;333.681.345;;3953;333,681345;333,681429;;8,40E-05;;;-0,000435;-0,008756;;-0,008321;
3954;333.681.429;;3954;333,681429;333,681948;;0,000519;;;-0,008756;0,008311;;0,017067;
3955;333.681.948;;3955;333,681948;333,691223;;0,009275;;;0,008311;0,000582;;-0,007729;
3956;333.691.223;;3956;333,691223;333,692187;;0,000964;;;0,000582;-0,000105;;-0,000687;
3957;333.692.187;;3957;333,692187;333,692569;;0,000382;;;-0,000105;0,000478;;0,000583;
3958;333.692.569;;3958;333,692569;333,693056;;0,000487;;;0,000478;-0,000093;;-0,000571;
3959;333.693.056;;3959;333,693056;333,693065;;9,00E-06;;;-0,000093;-0,011003;;-0,01091;
3960;333.693.065;;3960;333,693065;333,693167;;0,000102;;;-0,011003;0,010886;;0,021889;
3961;333.693.167;;3961;333,693167;333,704272;;0,011105;;;0,010886;-0,000832;;-0,011718;
3962;333.704.272;;3962;333,704272;333,704491;;0,000219;;;-0,000832;0,00086;;0,001692;
3963;333.704.491;;3963;333,704491;333,705542;;0,001051;;;0,00086;-0,000155;;-0,001015;
3964;333.705.542;;3964;333,705542;333,705733;;0,000191;;;-0,000155;0,000146;;0,000301;
3965;333.705.733;;3965;333,705733;333,706079;;0,000346;;;0,000146;-0,000507;;-0,000653;
3966;333.706.079;;3966;333,706079;333,706279;;0,0002;;;-0,000507;0,000375;;0,000882;
3967;333.706.279;;3967;333,706279;333,706986;;0,000707;;;0,000375;-0,002121;;-0,002496;
3968;333.706.986;;3968;333,706986;333,707318;;0,000332;;;-0,002121;0,002173;;0,004294;
3969;333.707.318;;3969;333,707318;333,709771;;0,002453;;;0,002173;-0,006903;;-0,009076;
3970;333.709.771;;3970;333,709771;333,710051;;0,00028;;;-0,006903;-0,007446;;-0,000543;
3971;333.710.051;;3971;333,710051;333,717234;;0,007183;;;-0,007446;-0,025812;;-0,018366;
3972;333.717.234;;3972;333,717234;333,731863;;0,014629;;;-0,025812;0,039534;;0,065346;
3973;333.731.863;;3973;333,731863;333,772304;;0,040441;;;0,039534;0,000379;;-0,039155;
3974;333.772.304;;3974;333,772304;333,773211;;0,000907;;;0,000379;-0,001947;;-0,002326;
3975;333.773.211;;3975;333,773211;333,773739;;0,000528;;;-0,001947;-0,008598;;-0,006651;
3976;333.773.739;;3976;333,773739;333,776214;;0,002475;;;-0,008598;0,011016;;0,019614;
3977;333.776.214;;3977;333,776214;333,787287;;0,011073;;;0,011016;-0,000784;;-0,0118;
3978;333.787.287;;3978;333,787287;333,787344;;5,70E-05;;;-0,000784;-0,002292;;-0,001508;
3979;333.787.344;;3979;333,787344;333,788185;;0,000841;;;-0,002292;0,003078;;0,00537;
3980;333.788.185;;3980;333,788185;333,791318;;0,003133;;;0,003078;0,000014;;-0,003064;
3981;333.791.318;;3981;333,791318;333,791373;;5,50E-05;;;0,000014;-0,000057;;-0,000071;
3982;333.791.373;;3982;333,791373;333,791414;;4,10E-05;;;-0,000057;0,000034;;0,000091;
3983;333.791.414;;3983;333,791414;333,791512;;9,80E-05;;;0,000034;-0,000672;;-0,000706;
3984;333.791.512;;3984;333,791512;333,791576;;6,40E-05;;;-0,000672;0,000702;;0,001374;
3985;333.791.576;;3985;333,791576;333,792312;;0,000736;;;0,000702;-0,000068;;-0,00077;
3986;333.792.312;;3986;333,792312;333,792346;;3,40E-05;;;-0,000068;0,000065;;0,000133;
3987;333.792.346;;3987;333,792346;333,792448;;0,000102;;;0,000065;0,000015;;-0,00005;
3988;333.792.448;;3988;333,792448;333,792485;;3,70E-05;;;0,000015;-0,00001;;-0,000025;
3989;333.792.485;;3989;333,792485;333,792507;;2,20E-05;;;-0,00001;-0,000874;;-0,000864;
3990;333.792.507;;3990;333,792507;333,792539;;3,20E-05;;;-0,000874;0,000862;;0,001736;
3991;333.792.539;;3991;333,792539;333,793445;;0,000906;;;0,000862;-0,000005;;-0,000867;
3992;333.793.445;;3992;333,793445;333,793489;;4,40E-05;;;-0,000005;-0,000028;;-0,000023;
3993;333.793.489;;3993;333,793489;333,793538;;4,90E-05;;;-0,000028;7E-06;;0,000035;
3994;333.793.538;;3994;333,793538;333,793615;;7,70E-05;;;7E-06;-0,000209;;-0,000216;
3995;333.793.615;;3995;333,793615;333,793685;;7,00E-05;;;-0,000209;-0,00032;;-0,000111;
3996;333.793.685;;3996;333,793685;333,793964;;0,000279;;;-0,00032;0,00057;;0,00089;
3997;333.793.964;;3997;333,793964;333,794563;;0,000599;;;0,00057;-0,000095;;-0,000665;
3998;333.794.563;;3998;333,794563;333,794592;;2,90E-05;;;-0,000095;0,000096;;0,000191;
3999;333.794.592;;3999;333,794592;333,794716;;0,000124;;;0,000096;0,000022;;-0,000074;
4000;333.794.716;;4000;333,794716;333,794744;;2,80E-05;;;0,000022;0,000001;;-0,000021;
4001;333.794.744;;4001;333,794744;333,79475;;6,00E-06;;;0,000001;-0,000016;;-0,000017;
4002;333.794.750;;4002;333,79475;333,794755;;5,00E-06;;;-0,000016;-0,000011;;0,000005;
4003;333.794.755;;4003;333,794755;333,794776;;2,10E-05;;;-0,000011;-0,000039;;-0,000028;
4004;333.794.776;;4004;333,794776;333,794808;;3,20E-05;;;-0,000039;0,000045;;0,000084;
4005;333.794.808;;4005;333,794808;333,794879;;7,10E-05;;;0,000045;-0,000061;;-0,000106;
4006;333.794.879;;4006;333,794879;333,794905;;2,60E-05;;;-0,000061;-0,000236;;-0,000175;
4007;333.794.905;;4007;333,794905;333,794992;;8,70E-05;;;-0,000236;0,00028;;0,000516;
4008;333.794.992;;4008;333,794992;333,795315;;0,000323;;;0,00028;-0,000014;;-0,000294;
4009;333.795.315;;4009;333,795315;333,795358;;4,30E-05;;;-0,000014;0,000049;;0,000063;
4010;333.795.358;;4010;333,795358;333,795415;;5,70E-05;;;0,000049;0,000002;;-0,000047;
4011;333.795.415;;4011;333,795415;333,795423;;8,00E-06;;;0,000002;-0,000028;;-0,00003;
4012;333.795.423;;4012;333,795423;333,795429;;6,00E-06;;;-0,000028;-0,000017;;0,000011;
4013;333.795.429;;4013;333,795429;333,795463;;3,40E-05;;;-0,000017;0,000017;;0,000034;
4014;333.795.463;;4014;333,795463;333,795514;;5,10E-05;;;0,000017;-0,000575;;-0,000592;
4015;333.795.514;;4015;333,795514;333,795548;;3,40E-05;;;-0,000575;-0,000081;;0,000494;
4016;333.795.548;;4016;333,795548;333,796157;;0,000609;;;-0,000081;-0,001714;;-0,001633;
4017;333.796.157;;4017;333,796157;333,796847;;0,00069;;;-0,001714;0,002374;;0,004088;
4018;333.796.847;;4018;333,796847;333,799251;;0,002404;;;0,002374;-0,000266;;-0,00264;
4019;333.799.251;;4019;333,799251;333,799281;;3,00E-05;;;-0,000266;-0,001321;;-0,001055;
4020;333.799.281;;4020;333,799281;333,799577;;0,000296;;;-0,001321;0,001593;;0,002914;
4021;333.799.577;;4021;333,799577;333,801194;;0,001617;;;0,001593;-0,000459;;-0,002052;
4022;333.801.194;;4022;333,801194;333,801218;;2,40E-05;;;-0,000459;-0,001005;;-0,000546;
4023;333.801.218;;4023;333,801218;333,801701;;0,000483;;;-0,001005;0,00146;;0,002465;
4024;333.801.701;;4024;333,801701;333,803189;;0,001488;;;0,00146;-0,000296;;-0,001756;
4025;333.803.189;;4025;333,803189;333,803217;;2,80E-05;;;-0,000296;-0,001349;;-0,001053;
4026;333.803.217;;4026;333,803217;333,803541;;0,000324;;;-0,001349;0,001621;;0,00297;
4027;333.803.541;;4027;333,803541;333,805214;;0,001673;;;0,001621;-0,000026;;-0,001647;
4028;333.805.214;;4028;333,805214;333,805266;;5,20E-05;;;-0,000026;-0,001857;;-0,001831;
4029;333.805.266;;4029;333,805266;333,805344;;7,80E-05;;;-0,001857;0,001832;;0,003689;
4030;333.805.344;;4030;333,805344;333,807279;;0,001935;;;0,001832;-0,001285;;-0,003117;
4031;333.807.279;;4031;333,807279;333,807382;;0,000103;;;-0,001285;-7,3E-05;;0,001212;
4032;333.807.382;;4032;333,807382;333,80877;;0,001388;;;-7,3E-05;0,001412;;0,001485;
4033;333.808.770;;4033;333,80877;333,810231;;0,001461;;;0,001412;-0,00093;;-0,002342;
4034;333.810.231;;4034;333,810231;333,81028;;4,90E-05;;;-0,00093;0,000908;;0,001838;
4035;333.810.280;;4035;333,81028;333,811259;;0,000979;;;0,000908;-0,011859;;-0,012767;
4036;333.811.259;;4036;333,811259;333,81133;;7,10E-05;;;-0,011859;0,008462;;0,020321;
4037;333.811.330;;4037;333,81133;333,82326;;0,01193;;;0,008462;0,003166;;-0,005296;
4038;333.823.260;;4038;333,82326;333,826728;;0,003468;;;0,003166;-0,003344;;-0,00651;
4039;333.826.728;;4039;333,826728;333,82703;;0,000302;;;-0,003344;0,003128;;0,006472;
4040;333.827.030;;4040;333,82703;333,830676;;0,003646;;;0,003128;-0,006128;;-0,009256;
4041;333.830.676;;4041;333,830676;333,831194;;0,000518;;;-0,006128;-0,002729;;0,003399;
4042;333.831.194;;4042;333,831194;333,83784;;0,006646;;;-0,002729;0,009018;;0,011747;
4043;333.837.840;;4043;333,83784;333,847215;;0,009375;;;0,009018;0,000318;;-0,0087;
4044;333.847.215;;4044;333,847215;333,847572;;0,000357;;;0,000318;-0,001918;;-0,002236;
4045;333.847.572;;4045;333,847572;333,847611;;3,90E-05;;;-0,001918;0,001734;;0,003652;
4046;333.847.611;;4046;333,847611;333,849568;;0,001957;;;0,001734;0,000132;;-0,001602;
4047;333.849.568;;4047;333,849568;333,849791;;0,000223;;;0,000132;0,000036;;-0,000096;
4048;333.849.791;;4048;333,849791;333,849882;;9,10E-05;;;0,000036;0,000004;;-0,000032;
4049;333.849.882;;4049;333,849882;333,849937;;5,50E-05;;;0,000004;0,00002;;0,000016;
4050;333.849.937;;4050;333,849937;333,849988;;5,10E-05;;;0,00002;-0,000009;;-0,000029;
4051;333.849.988;;4051;333,849988;333,850019;;3,10E-05;;;-0,000009;-0,000022;;-0,000013;
4052;333.850.019;;4052;333,850019;333,850059;;4,00E-05;;;-0,000022;0,000029;;0,000051;
4053;333.850.059;;4053;333,850059;333,850121;;6,20E-05;;;0,000029;-0,000008;;-0,000037;
4054;333.850.121;;4054;333,850121;333,850154;;3,30E-05;;;-0,000008;0,000005;;0,000013;
4055;333.850.154;;4055;333,850154;333,850195;;4,10E-05;;;0,000005;0,000003;;-0,000002;
4056;333.850.195;;4056;333,850195;333,850231;;3,60E-05;;;0,000003;-0,000011;;-0,000014;
4057;333.850.231;;4057;333,850231;333,850264;;3,30E-05;;;-0,000011;0,000009;;0,00002;
4058;333.850.264;;4058;333,850264;333,850308;;4,40E-05;;;0,000009;2E-06;;-7E-06;
4059;333.850.308;;4059;333,850308;333,850343;;3,50E-05;;;2E-06;-0,000003;;-5E-06;
4060;333.850.343;;4060;333,850343;333,850376;;3,30E-05;;;-0,000003;0,000003;;0,000006;
4061;333.850.376;;4061;333,850376;333,850412;;3,60E-05;;;0,000003;-0,000009;;-0,000012;
4062;333.850.412;;4062;333,850412;333,850445;;3,30E-05;;;-0,000009;0,000003;;0,000012;
4063;333.850.445;;4063;333,850445;333,850487;;4,20E-05;;;0,000003;0,000007;;0,000004;
4064;333.850.487;;4064;333,850487;333,850526;;3,90E-05;;;0,000007;-0,000002;;-0,000009;
4065;333.850.526;;4065;333,850526;333,850558;;3,20E-05;;;-0,000002;-0,000011;;-0,000009;
4066;333.850.558;;4066;333,850558;333,850592;;3,40E-05;;;-0,000011;0,000016;;0,000027;
4067;333.850.592;;4067;333,850592;333,850637;;4,50E-05;;;0,000016;-0,000145;;-0,000161;
4068;333.850.637;;4068;333,850637;333,850666;;2,90E-05;;;-0,000145;0,000118;;0,000263;
4069;333.850.666;;4069;333,850666;333,85084;;0,000174;;;0,000118;0,000005;;-0,000113;
4070;333.850.840;;4070;333,85084;333,850896;;5,60E-05;;;0,000005;-0,004572;;-0,004577;
4071;333.850.896;;4071;333,850896;333,850947;;5,10E-05;;;-0,004572;0,003547;;0,008119;
